jp_name	cn_name	aliases	jp_profile_id	cn_profile_id	voice_archetype	cv_jp	gender	personality_tags	confidence	source_url	notes	jp_voice_name	jp_style	jp_pitch	jp_rate	cn_voice_name	cn_style	cn_pitch	cn_rate
パツシィ	帕茨希		auto_28c826d3c5_jp	auto_28c826d3c5_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-6%	0.95	zh-CN-YunyeNeural	disgruntled	-5%	0.96
ゲルダ	格尔达	グルダ	auto_868656b823_jp	auto_868656b823_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+5%	1.02	zh-CN-XiaoyiNeural	cheerful	+4%	1.03
デイヴィット・ブルーブック	大卫·布鲁布克	デイヴィットブルーブック|デイヴィット|ブルーブック|布鲁布克	auto_df9ea84b73_jp	auto_df9ea84b73_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-1%	1.05	zh-CN-XiaoyiNeural	cheerful	0%	1.07
オセロトル	奥塞洛特尔		auto_229f2def0b_jp	auto_229f2def0b_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-1%	0.98	zh-CN-XiaoxiaoNeural	calm	-1%	0.98
クワウテモク	夸乌特莫克		auto_9a800695d6_jp	auto_9a800695d6_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-5%	0.98	zh-CN-YunyeNeural	serious	-1%	0.96
オロチ	大蛇	大蛇	auto_5900a04b73_jp	auto_5900a04b73_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+5%	0.96	zh-CN-XiaoxiaoNeural	gentle	+6%	0.99
ソンブレロ	阔边帽	阔边帽	auto_192c9b3829_jp	auto_192c9b3829_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-3%	0.93	zh-CN-YunxiNeural	serious	-2%	0.96
メイオール	马亚尔	马亚尔	auto_347b8db547_jp	auto_347b8db547_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-6%	0.96	zh-CN-YunyeNeural	disgruntled	-3%	0.96
スパイラル	漩涡	漩涡	auto_4061282db8_jp	auto_4061282db8_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		+1%	0.96	zh-CN-XiaoxiaoNeural	calm	-1%	0.94
マゼラン	麦哲伦	麦哲伦	auto_1bb2649358_jp	auto_1bb2649358_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-4%	0.99	zh-CN-YunyeNeural	serious	-3%	0.96
曼荼羅	曼荼罗	曼荼羅	auto_9e173875fc_jp	auto_9e173875fc_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-1%	0.95	zh-CN-XiaoxiaoNeural	serious	+3%	0.98
セイファート	赛弗特	赛弗特	auto_3ccd1682bc_jp	auto_3ccd1682bc_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-4%	0.95	zh-CN-YunxiNeural	serious	-3%	0.92
クエーサー	类星体	类星体	auto_fb97b81d19_jp	auto_fb97b81d19_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-1%	1.05	zh-CN-XiaoyiNeural	cheerful	+1%	1.04
盈月	盈月	盈月	auto_2fb7e52a73_jp	auto_2fb7e52a73_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-4%	0.94	zh-CN-XiaoxiaoNeural	calm	-2%	0.93
オルガ	奥尔加		auto_3be4fcc98b_jp	auto_3be4fcc98b_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-2%	1.03	zh-CN-YunyeNeural	serious	-6%	0.95
ペペ	佩佩		auto_f12018262e_jp	auto_f12018262e_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		0%	1.03	zh-CN-XiaoyiNeural	cheerful	+1%	1.06
ヒナコ	雏子		auto_41b94c2ead_jp	auto_41b94c2ead_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-10%	0.94	zh-CN-YunyeNeural	disgruntled	-5%	0.93
アズライール	亚兹拉尔		auto_c1a4187197_jp	auto_c1a4187197_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-1%	1.05	zh-CN-YunxiNeural	cheerful	-3%	1.06
検体:E	检体:E		auto_03ebe4236a_jp	auto_03ebe4236a_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+3%	0.97	zh-CN-XiaoxiaoNeural	gentle	0%	0.99
アナウンス	广播		auto_b5971b521c_jp	auto_b5971b521c_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		0%	1.04	zh-CN-YunxiNeural	cheerful	0%	1.04
ラニ=Ⅻ	拉妮-Ⅻ	ラニXII|XII	auto_280a9275de_jp	auto_280a9275de_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+3%	1.00	zh-CN-XiaoxiaoNeural	gentle	+3%	0.95
アーユス	阿愈丝		auto_8b5412e044_jp	auto_8b5412e044_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-10%	0.96	zh-CN-YunyeNeural	disgruntled	-5%	0.98
神王ラックランド	神王拉克兰		auto_110fc1c31c_jp	auto_110fc1c31c_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+1%	0.98	zh-CN-XiaoxiaoNeural	serious	+2%	0.96
ジョン	约翰		auto_9599fc057d_jp	auto_9599fc057d_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-1%	0.99	zh-CN-XiaoxiaoNeural	serious	+1%	0.95
カヴァスⅡ世	卡瓦斯Ⅱ世		auto_cf71285bb6_jp	auto_cf71285bb6_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-2%	0.99	zh-CN-XiaoxiaoNeural	serious	0%	0.99
ラニ=B	拉妮-B	ラニB	auto_e2abda09a3_jp	auto_e2abda09a3_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-3%	0.98	zh-CN-XiaoxiaoNeural	calm	-1%	0.97
Dr.ロマン	Dr.罗曼		auto_8936375a51_jp	auto_8936375a51_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-3%	0.92	zh-CN-YunxiNeural	serious	-1%	0.92
藤丸立香	藤丸立香	ふじまるりつか	auto_c62e157263_jp	auto_c62e157263_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		+1%	0.91	zh-CN-XiaoxiaoNeural	calm	+1%	0.91
カレイドスコープ	宝石翁		auto_a4936135ac_jp	auto_a4936135ac_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+2%	1.07	zh-CN-XiaoyiNeural	cheerful	+2%	1.02
キシュア・ゼルレッチ・シュバインオーグ	基修亚·泽尔里奇·修拜因奥古	キシュア|ゼルレッチ|シュバインオーグ|基修亚|泽尔里奇|修拜因奥古	auto_473f973b21_jp	auto_473f973b21_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+5%	1.02	zh-CN-XiaoyiNeural	cheerful	+4%	1.08
ドクター	医生		auto_2369b93d59_jp	auto_2369b93d59_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-5%	0.94	zh-CN-XiaoxiaoNeural	calm	-1%	0.98
先輩	前辈		auto_7c6b99c21f_jp	auto_7c6b99c21f_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-1%	1.05	zh-CN-YunxiNeural	cheerful	+2%	1.03
オーディン	奥丁		auto_b94961b967_jp	auto_b94961b967_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+2%	1.07	zh-CN-XiaoyiNeural	cheerful	0%	1.03
ムリアン	缪瑞恩		auto_88c326c063_jp	auto_88c326c063_cn	female_shadow	山下七海	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=alterEgo	ja-JP-NanamiNeural		-7%	0.90	zh-CN-XiaoxiaoNeural	serious	-5%	0.96
キャスパリーグ	凯茜帕鲁格	帕鲁格	auto_2b813551a7_jp	auto_2b813551a7_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-4%	0.97	zh-CN-XiaoxiaoNeural	calm	-4%	0.98
レッドラ・ビット	瑞德拉·比特	レッドラビット|レッドラ|ビット|瑞德拉	auto_dbd953601e_jp	auto_dbd953601e_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-5%	0.99	zh-CN-XiaoxiaoNeural	calm	-3%	0.96
アイン	Eins		auto_0a65ffc915_jp	auto_0a65ffc915_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+1%	1.01	zh-CN-XiaoyiNeural	cheerful	+3%	1.04
ツヴァイ	Zwei		auto_89f0a96f5b_jp	auto_89f0a96f5b_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+2%	1.01	zh-CN-XiaoyiNeural	cheerful	-1%	1.08
ドライ	Drei		auto_0e3241e196_jp	auto_0e3241e196_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-5%	0.97	zh-CN-YunyeNeural	disgruntled	-5%	0.96
安倍晴明	安倍晴明		auto_098025c850_jp	auto_098025c850_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+5%	1.05	zh-CN-XiaoyiNeural	cheerful	0%	1.04
言峰綺礼	言峰绮礼		auto_b43a0d030a_jp	auto_b43a0d030a_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+2%	0.97	zh-CN-XiaoxiaoNeural	serious	-1%	0.96
シバの女王	示巴女王		auto_1a250cfd00_jp	auto_1a250cfd00_cn	female_mystic	佐藤聡美	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		-1%	0.95	zh-CN-XiaoxiaoNeural	calm	-1%	0.97
カール大帝	卡尔大帝		auto_27be3f63ae_jp	auto_27be3f63ae_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+2%	0.96	zh-CN-XiaoxiaoNeural	serious	0%	0.96
クリストファー・コロンブス	克里斯托弗·哥伦布	クリストファーコロンブス|クリストファー|コロンブス|克里斯托弗|哥伦布	auto_9b14a21581_jp	auto_9b14a21581_cn	male_heroic	大塚芳忠	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-DaichiNeural		-7%	1.03	zh-CN-YunyeNeural	serious	-1%	0.97
ヤン・ユーファン	杨玉环	ヤンユーファン|楊玉環|ユーファン	auto_c79acb5b4b_jp	auto_c79acb5b4b_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+6%	0.98	zh-CN-XiaoxiaoNeural	gentle	+4%	0.97
岸波白野	岸波白野		auto_6ec8e876cb_jp	auto_6ec8e876cb_cn	male_calm	阿部敦	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=moonCancer	ja-JP-NaokiNeural		-2%	0.97	zh-CN-YunxiNeural	serious	-1%	0.97
ウッドワス	伍德沃斯		auto_926862dd74_jp	auto_926862dd74_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+5%	1.03	zh-CN-XiaoyiNeural	cheerful	+5%	1.02
ヴクブ	乌库伯		auto_af371cbd57_jp	auto_af371cbd57_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-5%	0.98	zh-CN-XiaoxiaoNeural	calm	-4%	0.97
オクタヴィア	奥克塔维娅		auto_cc1dbff47d_jp	auto_cc1dbff47d_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		0%	0.95	zh-CN-XiaoxiaoNeural	serious	+2%	0.96
トマリン	托玛琳		auto_a0c390a29a_jp	auto_a0c390a29a_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+2%	0.98	zh-CN-XiaoxiaoNeural	serious	+2%	0.94
カワタ	川田		auto_792f43766b_jp	auto_792f43766b_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		0%	1.02	zh-CN-YunxiNeural	cheerful	0%	1.04
カヤン	卡扬		auto_3bc763c41a_jp	auto_3bc763c41a_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+5%	1.07	zh-CN-XiaoyiNeural	cheerful	+3%	1.03
ダストン	达斯顿		auto_5ae63bf5df_jp	auto_5ae63bf5df_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-2%	0.92	zh-CN-XiaoxiaoNeural	calm	-2%	0.95
マーカス	马库斯		auto_6da4ded0a3_jp	auto_6da4ded0a3_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-2%	0.95	zh-CN-XiaoxiaoNeural	calm	-4%	0.95
チン	陈		auto_8467042284_jp	auto_8467042284_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+5%	1.04	zh-CN-XiaoyiNeural	cheerful	+1%	1.06
茅 昂昂	茅 昂昂	マオマオマオ	auto_5b9293c94b_jp	auto_5b9293c94b_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-1%	0.99	zh-CN-YunyeNeural	serious	-2%	0.96
シルビア	西尔维亚		auto_d0ce7a529e_jp	auto_d0ce7a529e_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-1%	0.90	zh-CN-XiaoxiaoNeural	calm	-1%	0.91
ソリア・ナイワー	索里亚·奈瓦	ソリアナイワー|ソリア|ナイワー|索里亚	auto_52ca6f4b81_jp	auto_52ca6f4b81_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		0%	0.93	zh-CN-XiaoxiaoNeural	calm	+2%	0.95
ハリー・茜沢・アンダーソン	哈利·茜泽·安德森	ハリー茜沢アンダーソン|ハリー|アンダーソン|安德森	auto_9ccf20f411_jp	auto_9ccf20f411_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-5%	1.01	zh-CN-YunyeNeural	serious	-2%	0.96
ファヴニール	法納夫		auto_7b0ac0cc38_jp	auto_7b0ac0cc38_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-1%	0.92	zh-CN-YunxiNeural	serious	-2%	0.95
スタッフ	职员		auto_3ec1136d47_jp	auto_3ec1136d47_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-1%	1.00	zh-CN-YunxiNeural	cheerful	+2%	1.00
オトタチバナ	弟橘		auto_83c1e67a1f_jp	auto_83c1e67a1f_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		0%	0.97	zh-CN-XiaoxiaoNeural	calm	+1%	0.94
サクラ	樱		auto_c86cc9b89b_jp	auto_c86cc9b89b_cn	female_cool		female	cool,controlled,quiet	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		-4%	0.93	zh-CN-XiaoxiaoNeural	calm	-5%	0.97
フラット	弗拉特		auto_64ce72be02_jp	auto_64ce72be02_cn	female_mystic		female	mystic,soft,measured	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural		0%	0.95	zh-CN-XiaoxiaoNeural	calm	-4%	0.93
マリーンズ	水兵们		auto_18ae99ca0e_jp	auto_18ae99ca0e_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+6%	0.99	zh-CN-XiaoxiaoNeural	gentle	+4%	1.01
テペウ	特佩乌		auto_3227846e4f_jp	auto_3227846e4f_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-6%	0.95	zh-CN-YunyeNeural	disgruntled	-3%	0.93
イシュキック	希基克		auto_d63f1c8c2c_jp	auto_d63f1c8c2c_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-5%	0.92	zh-CN-YunxiNeural	serious	-4%	0.91
グレイ・リリィ	格蕾·Lily	クレイリリィ|グレイ・リリィ|グレイ	auto_320f097bfb_jp	auto_320f097bfb_cn	child_light	上田麗奈＆小野大輔	female	young,light,playful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-NanamiNeural	chat	+10%	1.07	zh-CN-XiaoyiNeural	cheerful	+3%	1.05
アス	阿斯		auto_dcc93cb3c2_jp	auto_dcc93cb3c2_cn	male_calm		male	calm,analytical,adult	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-4%	0.97	zh-CN-YunxiNeural	serious	-4%	0.94
アスカラポス	阿斯卡拉福斯		auto_f011d9344a_jp	auto_f011d9344a_cn	alter_shadow	榊原優希	male	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=alterEgo	ja-JP-NaokiNeural		-8%	0.90	zh-CN-YunxiNeural	serious	-8%	0.92
アッド	亚德		auto_085aeec17b_jp	auto_085aeec17b_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+3%	0.98	zh-CN-XiaoxiaoNeural	serious	+3%	0.94
トリムマウ	特里姆玛乌		auto_9ce7f6a4d0_jp	auto_9ce7f6a4d0_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-4%	1.01	zh-CN-YunyeNeural	serious	-5%	0.95
ガベージ	垃圾		auto_834b7bd1e9_jp	auto_834b7bd1e9_cn	female_noble		female	noble,formal,commanding	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		+1%	0.95	zh-CN-XiaoxiaoNeural	serious	-2%	0.96
ハデス	哈迪斯		auto_8bf6957132_jp	auto_8bf6957132_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-6%	0.94	zh-CN-YunyeNeural	disgruntled	-9%	0.94
ペルセポネ	珀耳塞福涅		auto_ec6c943e99_jp	auto_ec6c943e99_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-10%	0.96	zh-CN-YunyeNeural	disgruntled	-6%	0.92
オルガ·カルデアス	奥尔加·迦勒底亚斯	オルガカルデアス|オルガ|奥尔加	auto_1b4da1069e_jp	auto_1b4da1069e_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-1%	1.06	zh-CN-YunxiNeural	cheerful	+1%	1.04
グリム	格里姆		auto_44a67787ee_jp	auto_44a67787ee_cn	male_bright		male	bright,quick,confident	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-2%	1.02	zh-CN-YunxiNeural	cheerful	-4%	1.06
賢人グリム	贤人格里姆		auto_36cd2e19ac_jp	auto_36cd2e19ac_cn	female_gentle		female	gentle,kind,youthful	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NanamiNeural	chat	+3%	1.00	zh-CN-XiaoxiaoNeural	gentle	+3%	1.00
