raw_name_box	name_box	count
カルデア家足軽	カルデア家足軽	1
浅井家足軽	浅井家足軽	1
H：森長可	森長可	1
かぶきノッブ	かぶきノッブ	1
魔王軍武者	魔王軍武者	1
C：摩玖主のキャスター	摩玖主のキャスター	1
A：魔導僧兵	魔導僧兵	1
C：森長可	森長可	1
民衆	民衆	1
E：帝都市民	帝都市民	1
D：家老マシュ	家老マシュ	1
シロウ	シロウ	1
H：煉獄	煉獄	1
ジャガーマン＆シトナイ	ジャガーマン＆シトナイ	1
北条ランスロットパープル	北条ランスロットパープル	1
北条ベディヴィエールグリーン	北条ベディヴィエールグリーン	1
カジノ客Ａ	カジノ客Ａ	1
カジノ客Ｂ	カジノ客Ｂ	1
カジノ客Ｃ	カジノ客Ｃ	1
葛飾北斎＆目慈恵怒	葛飾北斎＆目慈恵怒	1
D：ジークフリート（鑑賞経験あり）	ジークフリート（鑑賞経験あり）	1
E：マシュ（鑑賞経験あり）	マシュ（鑑賞経験あり）	1
C：宮本伊織（未体験者）	宮本伊織（未体験者）	1
B：黒髭（後方作者面）	黒髭（後方作者面）	1
葛飾北斎＆刑部姫	葛飾北斎＆刑部姫	1
F：客Ａ	客Ａ	1
G：客Ｂ	客Ｂ	1
胴元	胴元	1
A：刑部姫（聞いてない）	刑部姫（聞いてない）	1
J：葛飾北斎	葛飾北斎	1
G：ＳＰ２	ＳＰ２	1
デッドローン・イゾー	デッドローン・イゾー	1
ぐんしん！	ぐんしん！	1
オニムサシ	オニムサシ	1
G：まじんさん	まじんさん	1
ギャング＆武士	ギャング＆武士	1
客ＡtoＺ	客ＡtoＺ	1
F：小次郎	小次郎	1
F：ディーラー	ディーラー	1
女性客Ｃ	女性客Ｃ	1
女性客Ｅ	女性客Ｅ	1
男性客	男性客	1
女性客Ｆ	女性客Ｆ	1
ボディガード	ボディガード	1
水着新選組隊士たち	水着新選組隊士たち	1
F：水着新選組海賊アン	水着新選組海賊アン	1
水着新選組隊長  沖田総司	水着新選組隊長  沖田総司	1
G：Ｘ	Ｘ	1
スペースモッヒーＣ	スペースモッヒーＣ	1
E：金髪のカウガール	金髪のカウガール	1
E：Ｘ	Ｘ	1
できたての料理	できたての料理	1
Ｓイシュタル＆アシュタレト	Ｓイシュタル＆アシュタレト	1
F：スペース丁稚	スペース丁稚	1
C：名門のお嬢様	名門のお嬢様	1
A：謎の暴走剣士	謎の暴走剣士	1
Ｓイシュタル＆Ｘ	Ｓイシュタル＆Ｘ	1
ジェーン＆Ｓイシュタル	ジェーン＆Ｓイシュタル	1
スペース神陰流門下生	スペース神陰流門下生	1
ナイチンゲール・サンタ（アーチャー）	ナイチンゲール・サンタ（アーチャー）	1
アストルフォ（セイバー）	アストルフォ（セイバー）	1
G：ジャガーマン	ジャガーマン	1
アシュタレト親衛隊	アシュタレト親衛隊	1
アマゾネスＥ	アマゾネスＥ	1
お子様組	お子様組	1
保護者組	保護者組	1
奴隷Ａ	奴隷Ａ	1
奴隷Ｂ	奴隷Ｂ	1
奴隷Ｃ	奴隷Ｃ	1
メカエリチャン＆Ⅱ号機	メカエリチャン＆Ⅱ号機	1
アストルフォ＆アキレウス	アストルフォ＆アキレウス	1
F：石像	石像	1
アキレウスの声	アキレウスの声	1
市民Ｅ	市民Ｅ	1
市民Ｆ	市民Ｆ	1
奴隷達	奴隷達	1
市民達	市民達	1
ブラダマンテ＆アストルフォ	ブラダマンテ＆アストルフォ	1
露天商Ａ	露天商Ａ	1
露天商Ｂ	露天商Ｂ	1
露天商Ｃ	露天商Ｃ	1
髭黒（悪魔）	髭黒（悪魔）	1
髭黒（天使）	髭黒（天使）	1
イアソン（０．１秒）	イアソン（０．１秒）	1
イアソン（０．２秒）	イアソン（０．２秒）	1
イアソン（０．３秒）	イアソン（０．３秒）	1
イアソン（０．４秒）	イアソン（０．４秒）	1
イアソン（０．５秒）	イアソン（０．５秒）	1
イアソン（０．６秒）	イアソン（０．６秒）	1
イアソン（０．７秒）	イアソン（０．７秒）	1
イアソン（０．８秒）	イアソン（０．８秒）	1
イアソン＆オリオン	イアソン＆オリオン	1
D：アルテミス	アルテミス	1
《新宿》の住人	《新宿》の住人	1
E：鬼女紅葉	鬼女紅葉	1
G：鬼女紅葉	鬼女紅葉	1
羽織姿の男	羽織姿の男	1
A：知らない女の子？	知らない女の子？	1
A：寝ちゃった女の子	寝ちゃった女の子	1
A：目が覚めた女の子	目が覚めた女の子	1
B：静かな亀	静かな亀	1
笑う亀	笑う亀	1
まじんさん	まじんさん	1
ギルガメッシュＰ	ギルガメッシュＰ	1
D：卑弥呼	卑弥呼	1
埴輪たち	埴輪たち	1
O：岡田以蔵	岡田以蔵	1
C：壱与	壱与	1
[FFFFFF]マリー[-]	マリー	1
C：マリー	マリー	1
D：偽の壱与	偽の壱与	1
B：土田御前	土田御前	1
B：集落の子供	集落の子供	1
C：集落の子供	集落の子供	1
怪しい埴輪	怪しい埴輪	1
L：集落の人	集落の人	1
M：集落の人	集落の人	1
B：森長可	森長可	1
集落の大人	集落の大人	1
お米ゴーレム	お米ゴーレム	1
A：虞美人（遊んでいる）	虞美人（遊んでいる）	1
シグルド＆ブリュンヒルデ	シグルド＆ブリュンヒルデ	1
H：悪夢のウィリアム	悪夢のウィリアム	1
I：悪夢のクリストファー	悪夢のクリストファー	1
I：スルーズ（しっかりもの）	スルーズ（しっかりもの）	1
H：ヒルド（はたらきもの）	ヒルド（はたらきもの）	1
G：オルトリンデ（ちゃっかりもの）	オルトリンデ（ちゃっかりもの）	1
スルーズ＆オルトリンデ	スルーズ＆オルトリンデ	1
L：巴御前	巴御前	1
A：エミヤ（沈痛）	エミヤ（沈痛）	1
F：紫式部（沈痛）	紫式部（沈痛）	1
B：蘭陵王（沈痛）	蘭陵王（沈痛）	1
D：イリヤ（沈痛）	イリヤ（沈痛）	1
虞美人×２	虞美人×２	1
ホテルの客？	ホテルの客？	1
G：虞美人	虞美人	1
F：[FFFFFF]虞美人[-]	虞美人	1
P：シグルド	シグルド	1
F：ブリュンヒルデ	ブリュンヒルデ	1
D：[FFFFFF]虞美人[-]	虞美人	1
D：ナレーション	ナレーション	1
C：虞美人（？）	虞美人（？）	1
C：虞美人（たぶん）	虞美人（たぶん）	1
H：虞美人（かなぁ）	虞美人（かなぁ）	1
C：虞美人（きっとそうだ）	虞美人（きっとそうだ）	1
H：虞美人（だと思うのだけど）	虞美人（だと思うのだけど）	1
C：虞美人（何かおかしい）	虞美人（何かおかしい）	1
H：虞美人（こちらもおかしい）	虞美人（こちらもおかしい）	1
C：[FFFFFF]虞美人[-]	虞美人	1
K：シグルド	シグルド	1
H：魔性の獣	魔性の獣	1
魔性の獣	魔性の獣	1
I：モードレッド（殺気を察知）	モードレッド（殺気を察知）	1
D：ジャンヌ・オルタ（姉気を察知）	ジャンヌ・オルタ（姉気を察知）	1
その他の人々	その他の人々	1
O：ランスロット（夢見てた）	ランスロット（夢見てた）	1
P：ガウェイン（夢見てた）	ガウェイン（夢見てた）	1
K：トリスタン（安らかに死んでいた）	トリスタン（安らかに死んでいた）	1
W：美遊	美遊	1
ネモ全員	ネモ全員	1
ミスター・Ｍ	ミスター・Ｍ	1
楊貴妃＆マシュ＆ネモ＆刑部姫	楊貴妃＆マシュ＆ネモ＆刑部姫	1
マシュ＆ネモ＆楊貴妃	マシュ＆ネモ＆楊貴妃	1
ブリッジメンバーズ	ブリッジメンバーズ	1
I：[FFFFFF]ネモ・マリーン	ネモ・マリーン	1
J：ネモ・マリーン[FFFFFF]	ネモ・マリーン	1
D：[FFFFFF]ネモ・マリーン	ネモ・マリーン	1
F：ネモ・マリーン[FFFFFF]	ネモ・マリーン	1
ラムダ＆頼光	ラムダ＆頼光	1
G：パールヴァティー（幻聴？）	パールヴァティー（幻聴？）	1
マシュ＆ダ・ヴィンチ	マシュ＆ダ・ヴィンチ	1
ヘラクレス？	ヘラクレス？	1
F：全員	全員	1
警備員ＡＢ	警備員ＡＢ	1
屋台の店主	屋台の店主	1
上級ウィッシュメンＡ	上級ウィッシュメンＡ	1
上級ウィッシュメンＢ	上級ウィッシュメンＢ	1
F：店員の声	店員の声	1
G：紫式部	紫式部	1
審査員＆観客	審査員＆観客	1
G：市民[FFFFFF]	市民	1
H：[FFFFFF]市民	市民	1
競馬ゲームの実況音声	競馬ゲームの実況音声	1
アキバガードたち＆ねろボーイズ	アキバガードたち＆ねろボーイズ	1
M：メイド[FFFFFF]	メイド	1
A：[FFFFFF]メイド	メイド	1
F：人形	人形	1
H：機械人形	機械人形	1
L：市民[FFFFFF]	市民	1
M：[FFFFFF]市民	市民	1
店頭モニターからの声	店頭モニターからの声	1
K：客	客	1
J：アキバガード	アキバガード	1
J：アキバガードＢ	アキバガードＢ	1
人々の歓声	人々の歓声	1
ファン一同	ファン一同	1
護衛スタッフＢ	護衛スタッフＢ	1
I：アキバガード兼ねろボーイズ[FFFFFF]	アキバガード兼ねろボーイズ	1
O：[FFFFFF]アキバガード兼ねろボーイズ	アキバガード兼ねろボーイズ	1
O：アキバガード兼ねろボーイズ[FFFFFF]	アキバガード兼ねろボーイズ	1
I：[FFFFFF]アキバガード兼ねろボーイズ	アキバガード兼ねろボーイズ	1
F：アキバガード兼ねろボーイズ[FFFFFF]	アキバガード兼ねろボーイズ	1
見物していた観光客Ａ	見物していた観光客Ａ	1
見物していた観光客Ｂ	見物していた観光客Ｂ	1
買ったばかりの人形	買ったばかりの人形	1
超合金	超合金	1
Ｘ・オルタ＆メイヴ＆タマモキャット	Ｘ・オルタ＆メイヴ＆タマモキャット	1
謎の教授	謎の教授	1
大観衆	大観衆	1
マシュ＆Ｘ・オルタ	マシュ＆Ｘ・オルタ	1
牛若丸＆ジャンヌ	牛若丸＆ジャンヌ	1
牛若丸＆アルテラ	牛若丸＆アルテラ	1
アキレウス（ほぼ無敵）	アキレウス（ほぼ無敵）	1
シャルロット・コルデー（キャスター）	シャルロット・コルデー（キャスター）	1
ジャンヌ＆牛若丸＆アルテラ	ジャンヌ＆牛若丸＆アルテラ	1
イシュタル（妄想）	イシュタル（妄想）	1
量産型コロンブスたち	量産型コロンブスたち	1
H：葛飾北斎	葛飾北斎	1
イシュタル＆カーマ	イシュタル＆カーマ	1
シャルロット・コルデー（隅っこ）	シャルロット・コルデー（隅っこ）	1
D：黒髭（正座中）	黒髭（正座中）	1
謎の怪盗	謎の怪盗	1
黒髭（元船長）	黒髭（元船長）	1
黒髭（二等水兵）	黒髭（二等水兵）	1
量産型コロンブス×３	量産型コロンブス×３	1
カイニス（あ、この肉美味え）	カイニス（あ、この肉美味え）	1
F：アキレウス（イチボ美味い）	アキレウス（イチボ美味い）	1
F：アキレウス（無視）	アキレウス（無視）	1
C：黒髭（２１０ｃｍ）	黒髭（２１０ｃｍ）	1
黒髭（恥ずかしくて振り返らない）	黒髭（恥ずかしくて振り返らない）	1
アキレウス（聞いてない）	アキレウス（聞いてない）	1
清少納言（聞いてない）	清少納言（聞いてない）	1
マンドリカルド（聞いてたが困る）	マンドリカルド（聞いてたが困る）	1
E：本音	本音	1
予告状	予告状	1
黒鍵で縫い止められたカード	黒鍵で縫い止められたカード	1
白虎？	白虎？	1
嵐の凶つ神	嵐の凶つ神	1
織田信長＆沖田総司	織田信長＆沖田総司	1
魔セイバー	魔セイバー	1
A：清少納言（ボンクラＡ）	清少納言（ボンクラＡ）	1
E：黒髭（ボンクラＢ）	黒髭（ボンクラＢ）	1
マンドリカルド（ボンクラＤ）	マンドリカルド（ボンクラＤ）	1
黒髭（巻き込まれ事故）	黒髭（巻き込まれ事故）	1
アキレウス＆マンドリカルド	アキレウス＆マンドリカルド	1
原住ノブ選組	原住ノブ選組	1
二機	二機	1
刑部姫（スイミング目線）	刑部姫（スイミング目線）	1
盗賊団のボス	盗賊団のボス	1
I：メアリー	メアリー	1
J：アン	アン	1
R：茨木童子	茨木童子	1
S：茨木童子	茨木童子	1
[%1]？	[%1]？	1
仮面を被った大きいほう	仮面を被った大きいほう	1
I：荒くれ者	荒くれ者	1
[FFFFFF]J：荒くれ者[-]	荒くれ者	1
A：モードレッド（ヤケッパチ）	モードレッド（ヤケッパチ）	1
B：一同	一同	1
[FFFFFF]K：？？？[-]	？？？	1
茶々＆森長可	茶々＆森長可	1
A：エリザベート（ドヤァ……）	エリザベート（ドヤァ……）	1
深淵の聖母	深淵の聖母	1
A：勤王志士	勤王志士	1
A：森蘭丸	森蘭丸	1
C：謎の人斬り？？？	謎の人斬り？？？	1
[FFFFFF]煉獄[-]	煉獄	1
アラハバキ・弐号機	アラハバキ・弐号機	1
維新博士・李書文	維新博士・李書文	1
A：その他の一同	その他の一同	1
J：[FFFFFF]坂本龍馬[-]	坂本龍馬	1
[FFFFFF]神官[-]	神官	1
J：高千穂の白き大蛇	高千穂の白き大蛇	1
C：ブーディカ	ブーディカ	1
A：サンタマルタ	サンタマルタ	1
会場のみんな	会場のみんな	1
巨人種	巨人種	1
アニマルたち	アニマルたち	1
M：伊吹童子	伊吹童子	1
J：伊吹童子	伊吹童子	1
P：伊吹童子	伊吹童子	1
バゼット＆アストライア＆メドゥーサ	バゼット＆アストライア＆メドゥーサ	1
G：伊吹童子	伊吹童子	1
E：住民Ｂ	住民Ｂ	1
商人の男	商人の男	1
幸運Ａ	幸運Ａ	1
[FFFFFF]幸運Ａ[-]	幸運Ａ	1
幸運Ｅ＆幸運Ｄ	幸運Ｅ＆幸運Ｄ	1
J：アッド	アッド	1
子供Ｃ	子供Ｃ	1
S：子供Ｂ	子供Ｂ	1
T：子供Ｂ	子供Ｂ	1
S：子供Ｃ	子供Ｃ	1
C：[%1]＆アストライア	[%1]＆アストライア	1
T：モードレッド	モードレッド	1
テオブローマン×３	テオブローマン×３	1
スターアロー	スターアロー	1
スターソード	スターソード	1
Ｖ・ＶＲ・ＴＯＭＯＥ	Ｖ・ＶＲ・ＴＯＭＯＥ	1
イアソン・アルゴー	イアソン・アルゴー	1
ヘラクレス・9Ｌ	ヘラクレス・9Ｌ	1
ゲオルグ・ジョージウス鑑識官	ゲオルグ・ジョージウス鑑識官	1
Dr.イビル	Dr.イビル	1
銀河冒険野郎たち	銀河冒険野郎たち	1
N：マナナン	マナナン	1
M：バゼット	バゼット	1
バゼット＆マナナン	バゼット＆マナナン	1
R：アルジュナ・オルタ	アルジュナ・オルタ	1
A：徴側	徴側	1
ヴリトラ（普通に帰ってきた）	ヴリトラ（普通に帰ってきた）	1
M：コン	コン	1
O：ラムダ	ラムダ	1
他の者たち	他の者たち	1
R：モルガン	モルガン	1
水怪たち	水怪たち	1
ライダー？	ライダー？	1
B：ライダー？	ライダー？	1
F：ライダー？	ライダー？	1
愉快なキャスター	愉快なキャスター	1
B：愉快なキャスター	愉快なキャスター	1
マシュ=spot[Q,R]	マシュ	1
D：キャップン	キャップン	1
[#仲間たち:アンプロワイエ]	[#仲間たち:アンプロワイエ]	1
恐るべき神	恐るべき神	1
不運な者たち	不運な者たち	1
[#出演者:キャスト]	[#出演者:キャスト]	1
A：愉快なライダー	愉快なライダー	1
D：アニング	アニング	1
プレシオサウルスくん？	プレシオサウルスくん？	1
ゲロリアン	ゲロリアン	1
[#出演者:ひがいしゃ]	[#出演者:ひがいしゃ]	1
徴弐（夢中）	徴弐（夢中）	1
ＳＯＳ号	ＳＯＳ号	1
E：ＳＯＳ号	ＳＯＳ号	1
E：ローン・イーグル	ローン・イーグル	1
D：キングプレシオサウルスくん	キングプレシオサウルスくん	1
[#町の人々:エ　キ　ス　ト　ラ]	[#町の人々:エ　キ　ス　ト　ラ]	1
J：ブリスケット・ボーイ	ブリスケット・ボーイ	1
I：ピットマスター・パティ	ピットマスター・パティ	1
K：ベイブ・ザ・ブルーオックス	ベイブ・ザ・ブルーオックス	1
[#出　演　者:パーティメンバー]	[#出　演　者:パーティメンバー]	1
G：プレシオサウルスくん	プレシオサウルスくん	1
ニンジャ	ニンジャ	1
大黒天=spot[G,H,I]	大黒天	1
C：スーパーバニヤン	スーパーバニヤン	1
B：スーパーバニヤン	スーパーバニヤン	1
B：バニヤン？	バニヤン？	1
モブＤ？	モブＤ？	1
モブＥ？	モブＥ？	1
モブＧ？	モブＧ？	1
Q：葛飾北斎	葛飾北斎	1
ヘシアン（マント着脱自在）	ヘシアン（マント着脱自在）	1
