speaker_id	aliases	voice_type	cn_voice_name	cn_style	cn_pitch	cn_rate	cn_volume
ゴルドルフ＆ディルムッド	ゴルドルフ＆ディルムッド	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
オケアノスのキャスター	オケアノスのキャスター	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
ネモ・マリーンＥ	ネモ・マリーンＥ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ガラテアチョコ	ガラテアチョコ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
イリヤ（ＩＱ低下中）	イリヤ（ＩＱ低下中）	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
イリヤ（＋0.5kg）	イリヤ（＋0.5kg）	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
メッセージ	メッセージ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
わるい魔法使い	わるい魔法使い	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
魔獣アワリティア	魔獣アワリティア	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
話を聞かない客	話を聞かない客	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
熱くなった客	熱くなった客	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
転売ヤー	転売ヤー	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
徐福（無視）	徐福（無視）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
カレーショップのお姉さん	カレーショップのお姉さん	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
ゴッホ＆ゴッホ＆ゴッホ	ゴッホ＆ゴッホ＆ゴッホ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
たまたま近くを通りがかったフォウ	たまたま近くを通りがかったフォウ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
イメージ上の金時	イメージ上の金時	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
インドラかもしれないもの	インドラかもしれないもの	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
インドラっぽいもの	インドラっぽいもの	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
？？？たち	？？？たち	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
フォウくんの幻影	フォウくんの幻影	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
住民	住民	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
魔術師たち	魔術師たち	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
ギャングたち	ギャングたち	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
大奥女中	大奥女中	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
シェヘラザード＆マタ・ハリ	シェヘラザード＆マタ・ハリ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
重なり合った囁き声	重なり合った囁き声	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
市民１	市民１	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
市民２	市民２	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
リュウ・タン	リュウ・タン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ダイゾー・オカ	ダイゾー・オカ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ミゲル・アンヘル・コルテス	ミゲル・アンヘル・コルテス	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
敵兵	敵兵	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
カルデア家臣団	カルデア家臣団	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
甲斐の兵たち	甲斐の兵たち	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
かぶきノッブ	かぶきノッブ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
魔王軍武者	魔王軍武者	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
民衆	民衆	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
シロウ	シロウ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ジャガーマン＆シトナイ	ジャガーマン＆シトナイ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
北条ランスロットパープル	北条ランスロットパープル	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
北条ベディヴィエールグリーン	北条ベディヴィエールグリーン	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
カジノ客Ａ	カジノ客Ａ	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
カジノ客Ｂ	カジノ客Ｂ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
カジノ客Ｃ	カジノ客Ｃ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
葛飾北斎＆目慈恵怒	葛飾北斎＆目慈恵怒	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ジークフリート（鑑賞経験あり）	ジークフリート（鑑賞経験あり）	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
マシュ（鑑賞経験あり）	マシュ（鑑賞経験あり）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
宮本伊織（未体験者）	宮本伊織（未体験者）	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
黒髭（後方作者面）	黒髭（後方作者面）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
葛飾北斎＆刑部姫	葛飾北斎＆刑部姫	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
胴元	胴元	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
刑部姫（聞いてない）	刑部姫（聞いてない）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
デッドローン・イゾー	デッドローン・イゾー	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
ぐんしん！	ぐんしん！	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
オニムサシ	オニムサシ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
ギャング＆武士	ギャング＆武士	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
客ＡtoＺ	客ＡtoＺ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
女性客Ｃ	女性客Ｃ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
女性客Ｅ	女性客Ｅ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
男性客	男性客	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
女性客Ｆ	女性客Ｆ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ボディガード	ボディガード	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
水着新選組隊士たち	水着新選組隊士たち	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
水着新選組海賊アン	水着新選組海賊アン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
水着新選組隊長  沖田総司	水着新選組隊長  沖田総司	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
スペースモッヒーＣ	スペースモッヒーＣ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
できたての料理	できたての料理	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
Ｓイシュタル＆アシュタレト	Ｓイシュタル＆アシュタレト	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
Ｓイシュタル＆Ｘ	Ｓイシュタル＆Ｘ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ジェーン＆Ｓイシュタル	ジェーン＆Ｓイシュタル	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
スペース神陰流門下生	スペース神陰流門下生	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ナイチンゲール・サンタ（アーチャー）	ナイチンゲール・サンタ（アーチャー）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
アストルフォ（セイバー）	アストルフォ（セイバー）	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
アシュタレト親衛隊	アシュタレト親衛隊	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
アマゾネスＥ	アマゾネスＥ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
お子様組	お子様組	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
保護者組	保護者組	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
奴隷Ａ	奴隷Ａ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
奴隷Ｂ	奴隷Ｂ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
奴隷Ｃ	奴隷Ｃ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
メカエリチャン＆Ⅱ号機	メカエリチャン＆Ⅱ号機	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
アストルフォ＆アキレウス	アストルフォ＆アキレウス	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
アキレウスの声	アキレウスの声	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
市民Ｅ	市民Ｅ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
市民Ｆ	市民Ｆ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
奴隷達	奴隷達	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
市民達	市民達	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ブラダマンテ＆アストルフォ	ブラダマンテ＆アストルフォ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
露天商Ａ	露天商Ａ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
露天商Ｂ	露天商Ｂ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
露天商Ｃ	露天商Ｃ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
髭黒（悪魔）	髭黒（悪魔）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
髭黒（天使）	髭黒（天使）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
イアソン（０．１秒）	イアソン（０．１秒）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
イアソン（０．２秒）	イアソン（０．２秒）	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
イアソン（０．３秒）	イアソン（０．３秒）	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
イアソン（０．４秒）	イアソン（０．４秒）	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
イアソン（０．５秒）	イアソン（０．５秒）	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
イアソン（０．６秒）	イアソン（０．６秒）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
イアソン（０．７秒）	イアソン（０．７秒）	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
イアソン（０．８秒）	イアソン（０．８秒）	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
イアソン＆オリオン	イアソン＆オリオン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
羽織姿の男	羽織姿の男	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
知らない女の子？	知らない女の子？	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
寝ちゃった女の子	寝ちゃった女の子	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
目が覚めた女の子	目が覚めた女の子	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
静かな亀	静かな亀	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ギルガメッシュＰ	ギルガメッシュＰ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
埴輪たち	埴輪たち	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
怪しい埴輪	怪しい埴輪	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
集落の大人	集落の大人	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
お米ゴーレム	お米ゴーレム	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
虞美人（遊んでいる）	虞美人（遊んでいる）	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
シグルド＆ブリュンヒルデ	シグルド＆ブリュンヒルデ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
スルーズ（しっかりもの）	スルーズ（しっかりもの）	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
ヒルド（はたらきもの）	ヒルド（はたらきもの）	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
オルトリンデ（ちゃっかりもの）	オルトリンデ（ちゃっかりもの）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
スルーズ＆オルトリンデ	スルーズ＆オルトリンデ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
エミヤ（沈痛）	エミヤ（沈痛）	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
紫式部（沈痛）	紫式部（沈痛）	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
蘭陵王（沈痛）	蘭陵王（沈痛）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
イリヤ（沈痛）	イリヤ（沈痛）	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
虞美人×２	虞美人×２	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ホテルの客？	ホテルの客？	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
虞美人（？）	虞美人（？）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
虞美人（たぶん）	虞美人（たぶん）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
虞美人（かなぁ）	虞美人（かなぁ）	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
虞美人（きっとそうだ）	虞美人（きっとそうだ）	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
虞美人（だと思うのだけど）	虞美人（だと思うのだけど）	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
虞美人（何かおかしい）	虞美人（何かおかしい）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
虞美人（こちらもおかしい）	虞美人（こちらもおかしい）	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
モードレッド（殺気を察知）	モードレッド（殺気を察知）	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
ジャンヌ・オルタ（姉気を察知）	ジャンヌ・オルタ（姉気を察知）	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
その他の人々	その他の人々	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ランスロット（夢見てた）	ランスロット（夢見てた）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ガウェイン（夢見てた）	ガウェイン（夢見てた）	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
トリスタン（安らかに死んでいた）	トリスタン（安らかに死んでいた）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ネモ全員	ネモ全員	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ミスター・Ｍ	ミスター・Ｍ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
楊貴妃＆マシュ＆ネモ＆刑部姫	楊貴妃＆マシュ＆ネモ＆刑部姫	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
マシュ＆ネモ＆楊貴妃	マシュ＆ネモ＆楊貴妃	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ブリッジメンバーズ	ブリッジメンバーズ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
ラムダ＆頼光	ラムダ＆頼光	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
パールヴァティー（幻聴？）	パールヴァティー（幻聴？）	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
マシュ＆ダ・ヴィンチ	マシュ＆ダ・ヴィンチ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ヘラクレス？	ヘラクレス？	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
警備員ＡＢ	警備員ＡＢ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
屋台の店主	屋台の店主	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
上級ウィッシュメンＡ	上級ウィッシュメンＡ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
上級ウィッシュメンＢ	上級ウィッシュメンＢ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
店員の声	店員の声	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
審査員＆観客	審査員＆観客	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
競馬ゲームの実況音声	競馬ゲームの実況音声	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
アキバガードたち＆ねろボーイズ	アキバガードたち＆ねろボーイズ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
機械人形	機械人形	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
店頭モニターからの声	店頭モニターからの声	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
人々の歓声	人々の歓声	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
ファン一同	ファン一同	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
護衛スタッフＢ	護衛スタッフＢ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
見物していた観光客Ａ	見物していた観光客Ａ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
見物していた観光客Ｂ	見物していた観光客Ｂ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
買ったばかりの人形	買ったばかりの人形	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
超合金	超合金	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
Ｘ・オルタ＆メイヴ＆タマモキャット	Ｘ・オルタ＆メイヴ＆タマモキャット	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
謎の教授	謎の教授	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
大観衆	大観衆	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
マシュ＆Ｘ・オルタ	マシュ＆Ｘ・オルタ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
牛若丸＆ジャンヌ	牛若丸＆ジャンヌ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
牛若丸＆アルテラ	牛若丸＆アルテラ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
アキレウス（ほぼ無敵）	アキレウス（ほぼ無敵）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
シャルロット・コルデー（キャスター）	シャルロット・コルデー（キャスター）	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
ジャンヌ＆牛若丸＆アルテラ	ジャンヌ＆牛若丸＆アルテラ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
イシュタル（妄想）	イシュタル（妄想）	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
量産型コロンブスたち	量産型コロンブスたち	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
イシュタル＆カーマ	イシュタル＆カーマ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
シャルロット・コルデー（隅っこ）	シャルロット・コルデー（隅っこ）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
黒髭（正座中）	黒髭（正座中）	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
謎の怪盗	謎の怪盗	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
黒髭（元船長）	黒髭（元船長）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
黒髭（二等水兵）	黒髭（二等水兵）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
量産型コロンブス×３	量産型コロンブス×３	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
カイニス（あ、この肉美味え）	カイニス（あ、この肉美味え）	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アキレウス（イチボ美味い）	アキレウス（イチボ美味い）	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
アキレウス（無視）	アキレウス（無視）	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
黒髭（２１０ｃｍ）	黒髭（２１０ｃｍ）	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
黒髭（恥ずかしくて振り返らない）	黒髭（恥ずかしくて振り返らない）	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
アキレウス（聞いてない）	アキレウス（聞いてない）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
清少納言（聞いてない）	清少納言（聞いてない）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
マンドリカルド（聞いてたが困る）	マンドリカルド（聞いてたが困る）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
本音	本音	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
予告状	予告状	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
黒鍵で縫い止められたカード	黒鍵で縫い止められたカード	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
白虎？	白虎？	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
嵐の凶つ神	嵐の凶つ神	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
織田信長＆沖田総司	織田信長＆沖田総司	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
